20-Nov-2015 08:17:50 CST  Initiating request to open file file:/eos/uscms/store/user/skalafut/WR/13TeV/RunIISpring15_MiniAODBkgndFiles/DYJetsToLL_M_200to400_amcnlo_13TeV_25ns_reMiniAOD_26kevts.root
20-Nov-2015 08:17:52 CST  Successfully opened file file:/eos/uscms/store/user/skalafut/WR/13TeV/RunIISpring15_MiniAODBkgndFiles/DYJetsToLL_M_200to400_amcnlo_13TeV_25ns_reMiniAOD_26kevts.root
Begin processing the 1st record. Run 1, Event 40289, LumiSection 68 at 20-Nov-2015 08:17:52.993 CST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    9 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 |   0.000      0.548  2.892 |     -0.000      0.000      0.000    0.000 |
   10 |  2212 -         p+ |  1 |    0    0   -1   -1 |  1  0 |   0.800      8.671  3.055 |     -0.797      0.069   2333.230    0.938 |
   11 |    -2 -       ubar | 71 |    0    0   -1   -1 |  1  0 |   5.819      2.286 -1.913 |     -1.955     -5.481     28.311    0.330 |
   12 |    -1 -       dbar | 71 |    0    1   13   13 |  2  1 |   7.809      2.216  1.244 |      2.508      7.395     35.381    0.781 |
   13 |  2212 -         p+ |  1 |    0   12   -1   -1 |  3  0 |   0.286      2.748  1.204 |      0.103      0.267      2.227    0.938 |
   14 |     1 -          d | 71 |    1    1   16   26 |  1  4 |   4.010     -6.493 -2.496 |     -3.202     -2.414  -1324.401    0.330 |
   15 |    -2 -       ubar | 71 |    0    1   16   26 |  2  4 |   2.945      3.098 -1.681 |     -0.324     -2.927     32.546    0.330 |
   16 |  2212 -         p+ |  1 |    0   15   -1   -1 |  4  0 |   0.489      5.943  1.882 |     -0.150      0.466     93.191    0.938 |
   17 |  2212 -         p+ |  1 |    0   15   -1   -1 |  4  0 |   1.082      5.525 -2.027 |     -0.476     -0.972    135.734    0.938 |
   18 |  2212 -         p+ |  1 |    1    1   -1   -1 |  1  0 |   0.676     -8.604 -1.102 |      0.305     -0.603  -1843.394    0.938 |
   19 |    16 -     nu_tau |  1 |    8    8   -1   -1 |  1  0 |  32.531      0.724 -0.261 |     31.429     -8.396     25.645    0.000 |
   20 |   111 -        pi0 |  2 |    8    8   27   28 |  1  2 |  17.625      0.708 -0.267 |     16.998     -4.657     13.547    0.135 |
   21 |  -211 -        pi- |  1 |    8    8   -1   -1 |  1  0 |  49.593      0.700 -0.291 |     47.514    -14.209     37.603    0.140 |
   22 |   -16 -  nu_taubar |  1 |    7    7   -1   -1 |  1  0 |  30.084      1.562  2.851 |    -28.827      8.608     68.543    0.000 |
   23 |   -13 -        mu+ |  1 |    7    7   -1   -1 |  1  0 |  30.011      1.565  2.898 |    -29.126      7.234     68.613    0.106 |
   24 |    14 -      nu_mu |  1 |    7    7   -1   -1 |  1  0 |  34.280      1.565  2.876 |    -33.081      8.986     78.392    0.000 |
   25 |    11 -         e- |  1 |    0   15   -1   -1 |  4  0 |   0.052      3.703 -3.037 |     -0.052     -0.005      1.063    0.001 |
   26 |   -11 -         e+ |  1 |    0   15   -1   -1 |  4  0 |   0.088      3.702 -3.007 |     -0.087     -0.012      1.788    0.001 |
   27 |    22 -      gamma |  1 |   20   20   -1   -1 |  1  0 |  14.975      0.705 -0.266 |     14.449     -3.932     11.458    0.000 |
   28 |    22 -      gamma |  1 |   20   20   -1   -1 |  1  0 |   2.650      0.723 -0.277 |      2.549     -0.725      2.088    0.000 |

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   37 |  0  3 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   37 |  0  7 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |     2 -          u | 21 |    0    0    4    8 |  1  5 |   0.000  24930.080  0.000 |      0.000      0.000   2174.080    0.000 |
    3 |    21 -          g | 21 |    1    1    4    8 |  1  5 |   0.000 -23246.025  0.000 |      0.000      0.000   -490.025    0.000 |
    4 |   -13 -        mu+ | 23 |    2    3   11   11 |  2  1 | 101.748      2.030  2.503 |    -81.669     60.687    380.555    0.106 |
    5 |    13 -        mu- | 23 |    2    3   13   13 |  2  1 | 113.735      2.587 -1.329 |     27.256   -110.421    751.543    0.106 |
    6 |     2 -          u | 23 |    2    3   10   10 |  2  1 |  85.200      3.185  0.393 |     78.694     32.653   1027.604    0.330 |
    7 |    21 -          g | 23 |    2    3   17   26 |  2 10 |  35.889     -2.900  3.121 |    -35.881      0.736   -325.247    0.000 |
    8 |    21 -          g | 23 |    2    3    9   32 |  2  7 |  20.043     -2.713  0.954 |     11.600     16.345   -150.402   -0.000 |
    9 |    21 -          g | 51 |    8    8   37   37 |  1  1 |   7.279     -3.120  2.024 |     -3.190      6.542    -82.284   -0.000 |
   10 |     2 -          u | 52 |    6    6   15   16 |  1  2 |  83.655      3.193  0.307 |     79.734     25.310   1017.376    0.330 |
   11 |   -13 -        mu+ | 44 |    4    4   12   14 |  1  2 |  99.720      2.049  2.521 |    -81.117     58.002    380.333    0.106 |
   12 |   -13 -        mu+ |  1 |   11   11   -1   -1 |  1  0 |  99.624      2.049  2.519 |    -80.934     58.092    380.011    0.106 |
   13 |    13 -        mu- |  1 |    5    5   -1   -1 |  1  0 | 118.865      2.544 -1.327 |     28.688   -115.351    751.556    0.106 |
   14 |    22 -      gamma |  1 |   11   11   -1   -1 |  1  0 |   0.000      1.588 -2.714 |     -0.000     -0.000      0.000    0.000 |
   15 |     2 -          u | 71 |   10   10   -1   -1 |  1  0 |  27.997      3.156  0.352 |     26.280      9.653    327.969    0.330 |
   16 |    21 -          g | 71 |   10   10   -1   -1 |  1  0 |  51.971      3.194  0.298 |     49.685     15.244    632.803    0.309 |
   17 |    21 -          g | 71 |    1    7   37   37 |  2  1 |   1.686     -1.341  2.132 |     -0.898      1.427     -3.003    0.301 |
   18 |    21 -          g | 71 |    7    7   37   37 |  1  1 |  30.007     -2.714 -2.977 |    -29.599     -4.931   -225.397    0.000 |
   19 |    21 -          g | 71 |    7    7   37   37 |  1  1 |   4.103     -2.639 -2.811 |     -3.881     -1.331    -28.559    0.000 |
   20 |    21 -          g | 71 |    7    7   37   37 |  1  1 |   3.902     -2.730 -2.319 |     -2.654     -2.861    -29.782    0.000 |
   21 |    21 -          g | 71 |    7    7   37   37 |  1  1 |   0.722     -1.616 -1.287 |      0.202     -0.693     -1.745    0.000 |
   22 |    21 -          g | 71 |    7    7   37   37 |  1  1 |   0.745     -0.297  1.572 |     -0.001      0.745     -0.225    0.000 |
   23 |    21 -          g | 71 |    7    7   37   37 |  1  1 |   3.476     -0.565  0.994 |      1.894      2.914     -2.071    0.000 |
   24 |    21 -          g | 71 |    7    7   37   37 |  1  1 |   3.522     -0.305  0.821 |      2.401      2.577     -1.091    0.000 |
   25 |    21 -          g | 71 |    7    7   37   37 |  1  1 |   1.115      0.132  1.650 |     -0.088      1.111      0.148   -0.000 |
   26 |    21 -          g | 71 |    7    7   37   37 |  1  1 |   0.624      0.411 -2.425 |     -0.470     -0.410      0.264   -0.000 |
   27 |    21 -          g | 71 |    8    8   -1   -1 |  1  0 |   0.357     -2.091 -2.482 |     -0.282     -0.219     -1.423    0.000 |
   28 |    21 -          g | 71 |    8    8   -1   -1 |  1  0 |   8.492     -2.452  0.495 |      7.473      4.034    -48.933    0.000 |
   29 |    21 -          g | 71 |    8    8   -1   -1 |  1  0 |   0.325     -3.931 -0.113 |      0.322     -0.037     -8.266    0.000 |
   30 |    21 -          g | 71 |    8    8   -1   -1 |  1  0 |   3.399     -2.960  0.713 |      2.570      2.223    -32.689    0.000 |
   31 |    21 -          g | 71 |    8    8   -1   -1 |  1  0 |   0.630     -2.784 -0.022 |      0.630     -0.014     -5.080    0.000 |
   32 |    21 -          g | 71 |    8    8   -1   -1 |  1  0 |   1.213     -3.335  1.479 |      0.111      1.208    -17.014    0.000 |
   33 |    21 -          g | 71 |    1    1   34   35 |  1  2 |   6.287      0.788  1.452 |      0.742      6.244      5.480    0.000 |
   34 |  2212 -         p+ |  1 |    1   33   -1   -1 |  2  0 |   0.324     -0.560  0.901 |      0.201      0.254     -0.191    0.938 |
   35 |  2212 -         p+ |  1 |    1   33   -1   -1 |  2  0 |   0.545     -8.869 -2.468 |     -0.426     -0.340  -1938.364    0.938 |
   36 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.177      7.513  2.433 |     -0.135      0.116    162.603    0.938 |
   37 |   310 -       K_S0 |  1 |    0   26   -1   -1 | 13  0 |   1.260     -2.495 -2.710 |     -1.145     -0.527     -7.585    0.498 |
20-Nov-2015 08:17:53 CST  Closed file file:/eos/uscms/store/user/skalafut/WR/13TeV/RunIISpring15_MiniAODBkgndFiles/DYJetsToLL_M_200to400_amcnlo_13TeV_25ns_reMiniAOD_26kevts.root

TrigReport ---------- Event  Summary ------------
TrigReport Events total = 10 passed = 10 failed = 0

TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport     1    0         10         10          0          0 studyDYJetsDecay

TrigReport -------End-Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name

TrigReport ---------- Modules in Path: studyDYJetsDecay ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0         10         10          0          0 printDYJetsParticleTree

TrigReport ---------- Module Summary ------------
TrigReport    Visited   Executed     Passed     Failed      Error Name
TrigReport         10         10         10          0          0 printDYJetsParticleTree
TrigReport         10         10         10          0          0 TriggerResults

TimeReport ---------- Event  Summary ---[sec]----
TimeReport       event loop CPU/event = 0.005163
TimeReport      event loop Real/event = 0.005620
TimeReport     sum Streams Real/event = 0.003056
TimeReport efficiency CPU/Real/thread = 0.918729

TimeReport ---------- Path   Summary ---[Real sec]----
TimeReport  per event     per exec  Name
TimeReport   0.002800     0.002800  studyDYJetsDecay
TimeReport  per event     per exec  Name

TimeReport -------End-Path   Summary ---[Real sec]----
TimeReport  per event     per exec  Name
TimeReport  per event     per exec  Name

TimeReport ---------- Modules in Path: studyDYJetsDecay ---[Real sec]----
TimeReport  per event    per visit  Name
TimeReport   0.001914     0.001914  printDYJetsParticleTree
TimeReport  per event    per visit  Name

TimeReport ---------- Module Summary ---[Real sec]----
TimeReport  per event     per exec    per visit  Name
TimeReport   0.000017     0.000017     0.000017  TriggerResults
TimeReport   0.001914     0.001914     0.001914  printDYJetsParticleTree
TimeReport  per event     per exec    per visit  Name

T---Report end!


=============================================

MessageLogger Summary

 type     category        sev    module        subroutine        count    total
 ---- -------------------- -- ---------------- ----------------  -----    -----
    1 fileAction           -s file_close                             1        1
    2 fileAction           -s file_open                              2        2

 type    category    Examples: run/evt        run/evt          run/evt
 ---- -------------------- ---------------- ---------------- ----------------
    1 fileAction           PostEndRun                        
    2 fileAction           pre-events       pre-events       

Severity    # Occurrences   Total Occurrences
--------    -------------   -----------------
System                  3                   3
