04-Jul-2016 14:15:30 CEST  Initiating request to open file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
04-Jul-2016 14:15:34 CEST  Successfully opened file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
Begin processing the 1st record. Run 1, Event 6442, LumiSection 58 at 04-Jul-2016 14:15:35.772 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
   18 |    21 -          g | 71 |    0    0   30   23 |  1  5 |   5.931      2.887  2.220 |     -3.587      4.723     53.041   -0.000 |
   19 |    21 -          g | 71 |    0    0   30   23 |  1  5 |   5.945      2.867  2.403 |     -4.395      4.004     52.125   -0.000 |
   20 |    21 -          g | 71 |    0    1   30   23 |  2  5 |   6.733      1.190 -2.216 |     -4.051     -5.378     10.042    0.293 |
   21 |    21 -          g | 71 |    0    0   30   23 |  1  5 |  10.593      1.048 -2.067 |     -5.046     -9.314     13.245   -0.000 |
   22 |    21 -          g | 71 |    1    1   30   23 |  1  5 |   5.043     -0.104  1.805 |     -1.168      4.906     -0.527   -0.000 |
   23 |  2212 -         p+ |  1 |    1   22   -1   -1 |  7  0 |   3.659      1.314 -2.088 |     -1.810     -3.180      6.314    0.938 |
   24 |  2212 -         p+ |  1 |    0    0   -1   -1 |  1  0 |   0.835      8.092  2.282 |     -0.545      0.633   1364.539    0.938 |
   25 |  2212 -         p+ |  1 |    1    1   -1   -1 |  1  0 |   0.462     -8.448 -2.461 |     -0.359     -0.291  -1077.641    0.938 |
   26 |   310 -       K_S0 |  1 |   12   11   -1   -1 |  2  0 |  18.455     -0.248 -2.762 |    -17.143     -6.833     -4.616    0.498 |
   27 |   310 -       K_S0 |  1 |   12   11   -1   -1 |  2  0 |  25.401     -0.291 -2.770 |    -23.663     -9.235     -7.486    0.498 |
   28 |   111 -        pi0 |  2 |   11   17   36   36 |  2  1 |  20.316      0.182  0.086 |     20.241      1.743      3.722    0.135 |
   29 |   310 -       K_S0 |  1 |   11   17   -1   -1 |  2  0 |  73.617      0.175  0.079 |     73.390      5.778     12.966    0.498 |
   30 |  2212 -         p+ |  1 |    1   22   -1   -1 |  7  0 |   3.016     -3.491 -1.643 |     -0.216     -3.009    -49.430    0.938 |
   31 |  2212 -         p+ |  1 |    1   22   -1   -1 |  7  0 |   1.143     -3.867 -1.288 |      0.319     -1.098    -27.310    0.938 |
   32 |  2212 -         p+ |  1 |    1   22   -1   -1 |  7  0 |   2.049      3.258  2.793 |     -1.925      0.700     26.580    0.938 |
   33 |  2212 -         p+ |  1 |    1   22   -1   -1 |  7  0 |   2.156      3.286  2.766 |     -2.005      0.791     28.783    0.938 |
   34 |   310 -       K_S0 |  1 |   12   11   -1   -1 |  2  0 |   8.799     -0.300 -2.714 |     -8.008     -3.646     -2.682    0.498 |
   35 |   310 -       K_S0 |  1 |    0    1   -1   -1 |  2  0 |   1.505     -0.442  0.108 |      1.496      0.162     -0.687    0.498 |
   36 |    22 -      gamma |  1 |   28   28   -1   -1 |  1  0 |  14.812      0.179  0.083 |     14.760      1.229      2.670   -0.000 |
   37 |    11 -         e- |  1 |   13   15   -1   -1 |  4  0 |   0.257     -3.241 -0.997 |      0.140     -0.216     -3.279    0.001 |
   38 |   -11 -         e+ |  1 |   13   15   -1   -1 |  4  0 |   0.064     -3.057 -0.562 |      0.054     -0.034     -0.679    0.001 |
Begin processing the 8th record. Run 1, Event 6449, LumiSection 58 at 04-Jul-2016 14:15:38.542 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   15 |  0  5 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   16 |  0  3 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -1 -       dbar | 21 |    0    0    4    4 |  1  1 |   0.000  23234.549  0.000 |      0.000      0.000    478.549    0.000 |
    3 |     2 -          u | 21 |    1    1    4    4 |  1  1 |   0.000 -24478.803  0.000 |      0.000      0.000  -1722.803    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000 -24000.254  0.000 |      0.000      0.000  -1244.254 1815.981 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  26.820     -4.507  2.540 |    -22.114     15.174  -1214.840 1815.981 |
    6 |   -11 -         e+ | 23 |    5    5    8    9 |  1  2 | 614.988     -0.365 -2.585 |   -522.192   -324.848   -229.426    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5   10   10 |  1  1 | 604.725     -1.265  0.597 |    500.078    340.022   -985.413 1000.000 |
    8 |   -11 -         e+ |  1 |    6    6   -1   -1 |  1  0 | 614.596     -0.365 -2.585 |   -521.823   -324.698   -229.310    0.001 |
    9 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 |   0.394     -0.297 -2.758 |     -0.365     -0.148     -0.119    0.000 |
   10 | 9900012 -      nu_Re | 52 |    7    7   11   13 |  1  3 | 604.721     -1.265  0.597 |    500.074    340.020   -985.410 1000.000 |
   11 |   -11 -         e+ |  1 |   10   10   -1   -1 |  1  0 | 430.181     -0.438  0.962 |    245.836    353.016   -194.585    0.001 |
   12 |     3 -          s | 23 |   10   10   14   14 |  1  1 | 197.314      0.253 -0.632 |    159.259   -116.488     50.373    0.500 |
   13 |    -4 -       cbar | 23 |   10   10   29   20 |  1 12 | 140.469     -2.490  0.828 |     94.979    103.492   -841.199    1.500 |
   14 |     3 -          s | 52 |   12   12   17   18 |  1  3 | 131.314      0.253 -0.632 |    105.988    -77.523     33.523    0.500 |
   15 |  2212 -         p+ |  1 |    0    0   -1   -1 |  1  0 |   0.319     10.317  1.440 |      0.042      0.316   4822.175    0.938 |
   16 |  2212 -         p+ |  1 |    1    1   -1   -1 |  1  0 |   0.595     -8.920  0.367 |      0.555      0.214  -2224.940    0.938 |
   17 |     3 -          s | 71 |   14   14   -1   -1 |  1  0 |  51.498      0.255 -0.638 |     41.364    -30.677     13.261    0.500 |
   18 |    21 -          g | 71 |   14   14   -1   -1 |  1  0 |  40.990      0.270 -0.650 |     32.636    -24.800     11.205    0.000 |
   19 |    21 -          g | 71 |   14   14   -1   -1 |  1  0 |  32.258      0.234 -0.634 |     25.982    -19.118      7.602   -0.000 |
   20 |    21 -          g | 71 |   13   13   33   30 |  1  2 |  10.722     -0.598  1.882 |     -3.286     10.206     -6.804   -0.000 |
   21 |    21 -          g | 71 |   13   13   33   30 |  1  2 |   7.052     -0.704  1.821 |     -1.749      6.832     -5.381   -0.000 |
   22 |    21 -          g | 71 |   13   13   33   30 |  1  2 |  56.905     -0.785  1.475 |      5.434     56.645    -49.368    0.293 |
   23 |    21 -          g | 71 |   13   13   33   30 |  1  2 |   6.256     -0.809  1.517 |      0.335      6.247     -5.630   -0.000 |
   24 |    21 -          g | 71 |   13   13   33   30 |  1  2 |  28.205     -0.773  1.440 |      3.670     27.965    -24.023    0.000 |
   25 |    21 -          g | 71 |   13   13   33   30 |  1  2 |   5.187     -0.898  1.903 |     -1.693      4.903     -5.307   -0.000 |
   26 |    21 -          g | 71 |   13   13   33   30 |  1  2 |  13.612     -0.832  0.981 |      7.574     11.311    -12.677   -0.000 |
   27 |    21 -          g | 71 |   13   13   33   30 |  1  2 |  13.695     -2.013 -0.655 |     10.864     -8.338    -50.359   -0.000 |
   28 |    21 -          g | 71 |   13   13   33   30 |  1  2 |  20.398     -2.102 -0.565 |     17.230    -10.919    -82.224    0.000 |
   29 |    -4 -       cbar | 71 |   13   13   33   30 |  1  2 | 102.816     -2.331 -0.392 |     95.026    -39.258   -524.150    1.500 |
   30 |  -431 -       D_s- |  2 |   13   29   35   35 | 11  1 |  75.764     -2.338 -0.390 |     70.062    -28.837   -388.908    1.968 |
   31 |    21 -          g | 71 |    0    0   34   34 |  1  1 |   7.799     -0.209 -2.037 |     -3.504     -6.967     -1.639   -0.000 |
   32 |    21 -          g | 71 |    0    0   34   34 |  1  1 |  10.018     -0.458 -0.587 |      8.344     -5.545     -4.754    0.000 |
   33 |   310 -       K_S0 |  1 |   13   29   -1   -1 | 11  0 |  11.024     -0.758  1.443 |      1.406     10.934     -9.181    0.498 |
   34 |  2212 -         p+ |  1 |    0    1   -1   -1 |  4  0 |   0.953      0.082 -2.090 |     -0.473     -0.827      0.078    0.938 |
   35 |   111 -        pi0 |  2 |   30   30   36   36 |  1  1 |  20.510     -2.318 -0.407 |     18.838     -8.111   -103.149    0.135 |
   36 |    22 -      gamma |  1 |   35   35   -1   -1 |  1  0 |  13.332     -2.322 -0.403 |     12.262     -5.235    -67.302   -0.000 |
Begin processing the 9th record. Run 1, Event 6450, LumiSection 58 at 04-Jul-2016 14:15:38.542 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   44 |  0  9 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   47 |  0 10 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -1 -       dbar | 21 |    0    0    4    4 |  1  1 |   0.000  23930.770  0.000 |      0.000      0.000   1174.770    0.000 |
    3 |     2 -          u | 21 |    1    1    4    4 |  1  1 |   0.000 -23632.412  0.000 |      0.000      0.000   -876.412    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000  23054.355  0.000 |      0.000      0.000    298.355 2029.367 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  27.314      3.084 -0.437 |     24.743    -11.569    297.645 2029.367 |
    6 |   -11 -         e+ | 23 |    5    5    8    9 |  1  2 | 607.584      0.841  2.574 |   -512.333    326.609    573.122    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5   10   10 |  1  1 | 634.677     -0.421 -0.562 |    537.076   -338.178   -275.476 1000.001 |
    8 |   -11 -         e+ |  1 |    6    6   -1   -1 |  1  0 | 597.509      0.841  2.574 |   -503.838    321.193    563.616    0.001 |
    9 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 |  10.075      0.841  2.574 |     -8.495      5.416      9.506    0.000 |
   10 | 9900012 -      nu_Re | 52 |    7    7   11   13 |  1  3 | 634.677     -0.421 -0.562 |    537.076   -338.178   -275.476 1000.001 |
   11 |    11 -         e- |  1 |   10   10   -1   -1 |  1  0 | 359.592     -1.019  0.391 |    332.390    137.197   -433.358    0.001 |
   12 |    -5 -       bbar | 23 |   10   10   15   15 |  1  1 | 101.918      0.880 -2.221 |    -61.706    -81.115    101.768    4.800 |
   13 |     6 -          t | 22 |   10   10   14   24 |  1 10 | 475.821      0.118 -0.977 |    266.392   -394.259     56.113  171.213 |
   14 |     6 -          t | 51 |   13   13   16   16 |  1  1 | 436.428      0.093 -0.991 |    238.961   -365.195     40.770  171.213 |
   15 |    -5 -       bbar | 52 |   12   12   38   34 |  1 12 |  96.132      0.880 -2.221 |    -58.194    -76.517     95.988    4.800 |
   16 |     6 -          t | 52 |   14   14   17   18 |  1  2 | 436.329      0.095 -0.991 |    238.956   -365.080     41.399  171.213 |
   17 |    24 -         W+ | 22 |   16   16   19   19 |  1  1 | 369.610      0.091 -0.838 |    247.199   -274.780     33.750   78.797 |
   18 |     5 -          b | 23 |   16   16   31   40 |  1  8 |  90.675      0.084 -1.662 |     -8.243    -90.300      7.649    4.800 |
   19 |    24 -         W+ | 52 |   17   17   20   21 |  1  2 | 367.613      0.091 -0.839 |    245.705   -273.438     33.574   78.797 |
   20 |    -1 -       dbar | 23 |   19   19   22   22 |  1  1 |  13.955      1.108 -0.924 |      8.410    -11.136     18.832    0.330 |
   21 |     2 -          u | 23 |   19   19   23   25 |  1  6 | 353.711      0.042 -0.835 |    237.295   -262.303     14.742    0.330 |
   22 |    -1 -       dbar | 52 |   20   20   29   28 |  1  2 |  12.189      1.108 -0.924 |      7.346     -9.727     16.447    0.330 |
   23 |     2 -          u | 51 |   21   21   50   51 |  1  2 | 183.401      0.074 -0.842 |    122.123   -136.827     13.625    0.330 |
   24 |    21 -          g | 73 |   13   13   32   32 |  1  1 |  12.785      0.399 -0.978 |      7.142    -10.604      5.231    0.324 |
   25 |     1 -          d | 71 |   21   21   -1   -1 |  1  0 |  13.439      0.013 -0.850 |      8.872    -10.095      0.171    0.330 |
   26 |    21 -          g | 71 |   21   21   -1   -1 |  1  0 |  60.483      0.048 -0.842 |     40.289    -45.111      2.885   -0.000 |
   27 |    21 -          g | 71 |   21   21   -1   -1 |  1  0 |  12.623     -0.222 -0.731 |      9.397     -8.428     -2.824   -0.000 |
   28 |    21 -          g | 71 |   22   22   -1   -1 |  1  0 |   7.304     -0.230 -0.794 |      5.120     -5.209     -1.694    0.000 |
   29 |    -1 -       dbar | 71 |   22   22   -1   -1 |  1  0 |  12.616      1.059 -0.855 |      8.277     -9.521     16.007    0.330 |
   30 |     1 -          d | 71 |    0    0   -1   -1 |  1  0 |   5.352      4.543  2.216 |     -3.219      4.277    251.341    0.330 |
   31 |     5 -          b | 71 |   18   18   39   40 |  1  7 |  84.591      0.068 -1.658 |     -7.342    -84.272      5.771    4.800 |
   32 |    21 -          g | 71 |   24   24   39   40 |  1  7 |  12.785      0.399 -0.978 |      7.142    -10.604      5.231    0.324 |
   33 |    21 -          g | 71 |   13   13   39   40 |  1  7 |  18.322      0.559 -0.985 |     10.135    -15.263     10.791    0.000 |
   34 |    21 -          g | 71 |   15   15   39   40 |  1  7 |   8.114      0.948 -2.005 |     -3.412     -7.362      8.895    0.000 |
   35 |    21 -          g | 71 |   15   15   39   40 |  1  7 |  11.985      0.814 -2.041 |     -5.425    -10.687     10.868    0.000 |
   36 |    21 -          g | 71 |   15   15   39   40 |  1  7 |  26.500      0.773 -2.130 |    -14.067    -22.458     22.579    0.000 |
   37 |    21 -          g | 71 |   15   15   39   40 |  1  7 |  17.383      0.734 -2.212 |    -10.397    -13.931     13.945    0.000 |
   38 |    -5 -       bbar | 71 |   15   15   39   40 |  1  7 |  26.218      1.073 -2.413 |    -19.553    -17.466     33.843    4.800 |
   39 |  -533 -   B*_sbar0 |  2 |   31   38   56   56 | 11  1 |  76.127      0.059 -1.647 |     -5.793    -75.906      4.490    5.415 |
   40 |   523 -        B*+ |  2 |   31   38   58   58 | 11  1 |  25.337      1.047 -2.391 |    -18.531    -17.280     31.644    5.325 |
   41 |    21 -          g | 71 |    1    1   42   42 |  1  1 |  16.131     -2.507  2.714 |    -14.676      6.694    -98.336   -0.000 |
   42 |  2212 -         p+ |  1 |    0    1   -1   -1 |  3  0 |   1.226     -4.869 -0.997 |      0.665     -1.030    -79.821    0.938 |
   43 |     1 -          d | 71 |    1    1   67   45 |  1  3 |   1.637     -2.389 -1.636 |     -0.107     -1.634     -8.852    0.330 |
   44 |  2203 -       uu_1 | 71 |    0    0   67   45 |  1  3 |   0.236      9.013  2.464 |     -0.184      0.148    970.696    0.771 |
   45 |  2212 -         p+ |  1 |   43   44   -1   -1 |  2  0 |   0.575      7.441 -2.648 |     -0.507     -0.273    490.529    0.938 |
   46 |     1 -          d | 71 |    0    1   48   62 |  2  4 |   0.023     11.824  0.060 |      0.023      0.001   1562.566    0.330 |
   47 |  2101 -       ud_0 | 71 |    1    1   48   62 |  1  4 |   0.338     -8.734  1.551 |      0.007      0.338  -1049.892    0.579 |
   48 |  2212 -         p+ |  1 |   46   47   -1   -1 |  4  0 |   0.545      7.403  0.431 |      0.495      0.228    446.898    0.938 |
   49 |  2212 -         p+ |  1 |   46   47   -1   -1 |  4  0 |   1.041      0.933 -0.075 |      1.038     -0.078      1.118    0.938 |
   50 |   111 -        pi0 |  2 |   23   21   59   59 |  2  1 |  18.644      0.063 -0.834 |     12.523    -13.812      1.176    0.135 |
   51 |   111 -        pi0 |  2 |   23   21   60   60 |  2  1 |  17.441      0.075 -0.809 |     12.043    -12.615      1.301    0.135 |
   52 |   310 -       K_S0 |  1 |   31   38   -1   -1 | 11  0 |   3.303      0.586 -1.330 |      0.786     -3.208      2.050    0.498 |
   53 |  2212 -         p+ |  1 |   31   38   -1   -1 | 11  0 |   9.156      0.844 -2.065 |     -4.341     -8.062      8.675    0.938 |
   54 |   310 -       K_S0 |  1 |   31   38   -1   -1 | 11  0 |   6.593      0.303 -1.031 |      3.387     -5.656      2.028    0.498 |
   55 |   310 -       K_S0 |  1 |   31   38   -1   -1 | 11  0 |   4.069      0.954 -2.034 |     -1.820     -3.640      4.498    0.498 |
   56 |  -531 -    B_sbar0 |  2 |   39   39   63   65 |  1  3 |  75.914      0.059 -1.646 |     -5.741    -75.696      4.480    5.367 |
   57 |   310 -       K_S0 |  1 |   31   38   -1   -1 | 11  0 |   3.085      0.565 -1.045 |      1.548     -2.669      1.836    0.498 |
   58 |   521 -         B+ |  2 |   40   40   66   66 |  1  1 |  25.149      1.047 -2.393 |    -18.423    -17.119     31.393    5.279 |
   59 |    22 -      gamma |  1 |   50   50   -1   -1 |  1  0 |  18.575      0.063 -0.834 |     12.474    -13.763      1.165    0.000 |
   60 |    22 -      gamma |  1 |   51   51   -1   -1 |  1  0 |  15.831      0.077 -0.809 |     10.926    -11.455      1.219   -0.000 |
   61 |    11 -         e- |  1 |   46   47   -1   -1 |  4  0 |   0.021      2.287  2.752 |     -0.020      0.008      0.103    0.001 |
   62 |   -11 -         e+ |  1 |   46   47   -1   -1 |  4  0 |   0.505      2.273  2.751 |     -0.467      0.192      2.424    0.001 |
   63 |    12 -       nu_e |  1 |   56   56   -1   -1 |  1  0 |   5.470      0.068 -1.855 |     -1.532     -5.251      0.375    0.000 |
   64 |   -11 -         e+ |  1 |   56   56   -1   -1 |  1  0 |   3.587      0.118 -1.738 |     -0.598     -3.537      0.426    0.001 |
   65 |  -433 -      D*_s- |  2 |   56   56   69   69 |  1  1 |  67.005      0.055 -1.625 |     -3.612    -66.908      3.679    2.112 |
   66 |  -421 -      Dbar0 |  2 |   58   58   -1   -1 |  1  0 |   9.372      1.038 -2.389 |     -6.839     -6.408     11.569    1.865 |
   67 |    11 -         e- |  1 |   43   44   -1   -1 |  2  0 |   0.005     -0.734 -1.518 |      0.000     -0.005     -0.004    0.001 |
   68 |   -11 -         e+ |  1 |   43   44   -1   -1 |  2  0 |   0.113     -0.366 -0.961 |      0.065     -0.092     -0.042    0.001 |
   69 |  -431 -       D_s- |  2 |   65   65   70   70 |  1  1 |  60.441      0.056 -1.627 |     -3.369    -60.348      3.366    1.968 |
   70 |   310 -       K_S0 |  1 |   69   69   -1   -1 |  1  0 |  28.961      0.047 -1.637 |     -1.917    -28.898      1.348    0.498 |
Begin processing the 10th record. Run 1, Event 6451, LumiSection 58 at 04-Jul-2016 14:15:38.543 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   33 |  0 11 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   32 |  0 13 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -3 -       sbar | 21 |    0    0    4    4 |  1  1 |   0.000  23854.621  0.000 |      0.000      0.000   1098.621    0.000 |
    3 |     2 -          u | 21 |    1    1    4    4 |  1  1 |   0.000 -23677.615  0.000 |      0.000      0.000   -921.615    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000  22933.006  0.000 |      0.000      0.000    177.006 2012.467 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  63.170      1.807 -1.469 |      6.397    -62.846    187.236 2012.467 |
    6 |   -11 -         e+ |  1 |    5    5   -1   -1 |  1  0 | 405.955     -1.127  2.315 |   -274.906    298.707   -560.538    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8   10 |  1  3 | 458.096      1.266 -0.910 |    281.303   -361.553    747.774 1000.000 |
    8 |    11 -         e- | 23 |    7    7   15   13 |  1  4 | 245.131      1.159  0.977 |    137.078    203.221    352.304    0.001 |
    9 |    -3 -       sbar | 23 |    7    7   28   25 |  1  4 |  95.676      2.098 -0.752 |     69.896    -65.333    384.039    0.500 |
   10 |     4 -          c | 23 |    7    7   11   11 |  1  1 | 504.942      0.023 -1.423 |     74.330   -499.441     11.431    1.500 |
   11 |     4 -          c | 52 |   10   10   12   37 |  1  5 | 501.857      0.023 -1.423 |     73.875   -496.390     11.362    1.500 |
   12 |     4 -          c | 52 |   11   11   17   37 |  1  2 | 269.060      0.040 -1.412 |     42.586   -265.669     10.661    1.500 |
   13 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |  13.316      1.172  0.971 |      7.513     10.995     19.435   -0.000 |
   14 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   0.591      1.159  0.977 |      0.331      0.490      0.849    0.000 |
   15 |    11 -         e- |  1 |    8    8   -1   -1 |  1  0 | 231.106      1.159  0.978 |    129.170    191.638    331.855    0.001 |
   16 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   0.117      1.159  0.978 |      0.065      0.097      0.168   -0.000 |
   17 |   421 -         D0 |  2 |   12   11   38   38 |  2  1 | 164.802      0.034 -1.413 |     25.935   -162.748      5.600    1.865 |
   18 |  2212 -         p+ |  1 |    1    0   -1   -1 |  2  0 |   0.498     -5.907 -2.815 |     -0.472     -0.160    -91.564    0.938 |
   19 |    21 -          g | 71 |   11   11   -1   -1 |  1  0 |  37.493      0.004 -1.455 |      4.323    -37.243      0.155    0.000 |
   20 |    21 -          g | 71 |   11   11   -1   -1 |  1  0 | 106.441      0.001 -1.438 |     14.046   -105.510      0.129   -0.000 |
   21 |     3 -          s | 71 |    1    1   35   24 |  1  2 |  14.133     -2.276  1.469 |      1.440     14.059    -68.115    0.500 |
   22 |    21 -          g | 71 |    0    1   35   24 |  2  2 |   7.348     -2.498  0.875 |      4.709      5.641    -44.383    0.000 |
   23 |    21 -          g | 71 |    1    0   35   24 |  2  2 |   9.236     -3.152  1.268 |      2.755      8.816   -107.807    0.497 |
   24 |  2212 -         p+ |  1 |   21    0   -1   -1 |  5  0 |   4.661     -3.121  1.149 |      1.910      4.252    -52.730    0.938 |
   25 |     3 -          s | 71 |    9    9   -1   -1 |  1  0 |  16.182      0.639 -1.012 |      8.586    -13.716     11.066    0.500 |
   26 |    21 -          g | 71 |    9    9   -1   -1 |  1  0 |  20.011      2.195 -1.007 |     10.699    -16.910     88.747   -0.000 |
   27 |    21 -          g | 71 |    9    9   -1   -1 |  1  0 |  12.468      2.289 -1.088 |      5.789    -11.043     60.881   -0.000 |
   28 |    -3 -       sbar | 71 |    9    9   -1   -1 |  1  0 |  52.364      2.077 -0.620 |     42.629    -30.410    205.744    0.500 |
   29 |    21 -          g | 71 |    1    1   36   36 |  1  1 |   8.145     -2.195  2.082 |     -3.986      7.103    -36.102    0.000 |
   30 |    -3 -       sbar | 71 |    1    1   36   36 |  1  1 |  40.323     -2.184  1.990 |    -16.418     36.830   -176.885    0.500 |
   31 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.503      5.362 -2.273 |     -0.325     -0.384     53.625    0.938 |
   32 |     2 -          u | 71 |    0    1   40   41 |  2  2 |   1.250     -7.982  3.080 |     -1.247      0.077  -1829.557    0.330 |
   33 |  2203 -       uu_1 | 71 |    0    0   40   41 |  1  2 |   1.027      8.600 -1.902 |     -0.334     -0.972   2791.596    0.771 |
   34 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.433      2.403  0.524 |      0.375      0.217      2.373    0.938 |
   35 |   310 -       K_S0 |  1 |   21    0   -1   -1 |  5  0 |  10.872     -2.293  1.465 |      1.143     10.812    -53.267    0.498 |
   36 |   310 -       K_S0 |  1 |    0   30   -1   -1 |  4  0 |   1.213      1.160  0.063 |      1.211      0.076      1.746    0.498 |
   37 |   111 -        pi0 |  2 |   12   11   39   39 |  2  1 |  36.108      0.041 -1.419 |      5.449    -35.694      1.484    0.135 |
   38 |   111 -        pi0 |  2 |   17   17   42   43 |  1  2 |  30.008      0.039 -1.406 |      4.923    -29.601      1.174    0.135 |
   39 |    22 -      gamma |  1 |   37   37   -1   -1 |  1  0 |  32.549      0.040 -1.420 |      4.900    -32.179      1.300    0.000 |
   40 |    11 -         e- |  1 |   32   33   -1   -1 |  2  0 |   0.008      0.007 -0.877 |      0.005     -0.006      0.000    0.001 |
   41 |   -11 -         e+ |  1 |   32   33   -1   -1 |  2  0 |   0.149     -0.179 -0.692 |      0.115     -0.095     -0.027    0.001 |
   42 |    22 -      gamma |  1 |   38   38   -1   -1 |  1  0 |  13.305      0.043 -1.402 |      2.231    -13.117      0.566   -0.000 |
   43 |    22 -      gamma |  1 |   38   38   -1   -1 |  1  0 |  16.703      0.036 -1.409 |      2.691    -16.485      0.608   -0.000 |
Begin processing the 11th record. Run 1, Event 6452, LumiSection 58 at 04-Jul-2016 14:15:38.544 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   36 |  0  7 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   21 |  0 13 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -1 -       dbar | 21 |    0    0    4    4 |  1  1 |   0.000  23616.172  0.000 |      0.000      0.000    860.172    0.000 |
    3 |     2 -          u | 21 |    1    1    4    4 |  1  1 |   0.000 -23965.012  0.000 |      0.000      0.000  -1209.012    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000 -23104.838  0.000 |      0.000      0.000   -348.838 2039.567 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  75.573     -2.666 -2.112 |    -38.959    -64.757   -540.989 2039.567 |
    6 |   -11 -         e+ | 23 |    5    5    8    9 |  1  2 | 612.133      0.421  1.956 |   -229.826    567.351    265.263    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5   10   10 |  1  1 | 660.296     -1.029 -1.278 |    190.867   -632.108   -806.252 1000.002 |
    8 |   -11 -         e+ |  1 |    6    6   -1   -1 |  1  0 | 612.092      0.421  1.956 |   -229.811    567.312    265.245    0.001 |
    9 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 |   0.042      0.421  1.956 |     -0.016      0.038      0.018   -0.000 |
   10 | 9900012 -      nu_Re | 52 |    7    7   11   13 |  1  3 | 660.296     -1.029 -1.278 |    190.867   -632.108   -806.252 1000.002 |
   11 |   -11 -         e+ | 23 |   10   10   15   16 |  1  2 | 736.150     -0.853 -1.307 |    192.138   -710.634   -707.173    0.001 |
   12 |     3 -          s | 23 |   10   10   22   30 |  1 10 | 186.139     -0.913  2.052 |    -86.111    165.023   -194.555    0.500 |
